case_id,origin,case_dir,status,problems,missing_files,shape_consistent,spacing_consistent,affine_consistent,reference_shape,reference_spacing,reference_affine_hash,label_shape,label_spacing,label_values,invalid_label_values,label_0_voxels,label_1_voxels,label_2_voxels,label_3_voxels,label_4_voxels,et_voxels,tc_voxels,wt_voxels,has_et,voxel_volume_mm3,et_volume_mm3,tc_volume_mm3,wt_volume_mm3,t1n_path,t1n_shape,t1n_spacing,t1n_nonzero_voxels,t1n_mean,t1n_std,t1n_min,t1n_p01,t1n_median,t1n_p99,t1n_max,t1c_path,t1c_shape,t1c_spacing,t1c_nonzero_voxels,t1c_mean,t1c_std,t1c_min,t1c_p01,t1c_median,t1c_p99,t1c_max,t2w_path,t2w_shape,t2w_spacing,t2w_nonzero_voxels,t2w_mean,t2w_std,t2w_min,t2w_p01,t2w_median,t2w_p99,t2w_max,t2f_path,t2f_shape,t2f_spacing,t2f_nonzero_voxels,t2f_mean,t2f_std,t2f_min,t2f_p01,t2f_median,t2f_p99,t2f_max
BraTS-GLI-02216-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7179131,0,36228,4202,1471,4202,5673,41901,True,1.0,4202.0,5673.0,41901.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-100/BraTS-GLI-02216-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1379974,1497.7198486328125,458.38946533203125,39.24087905883789,357.3832092285156,1531.22412109375,2307.9541015625,3436.084228515625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-100/BraTS-GLI-02216-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1379974,1778.3662109375,572.302490234375,45.37908172607422,469.7196044921875,1753.1966552734375,4191.52783203125,8293.84765625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-100/BraTS-GLI-02216-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1379974,560.942626953125,220.84190368652344,65.23129272460938,314.3572692871094,495.76806640625,1461.794921875,2096.661376953125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-100/BraTS-GLI-02216-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1379972,698.2291259765625,145.54153442382812,72.6184310913086,232.4763946533203,704.7418212890625,1054.021240234375,1445.6724853515625
BraTS-GLI-02216-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7194654,0,24429,211,1738,211,1949,26378,True,1.0,211.0,1949.0,26378.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-101/BraTS-GLI-02216-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1330057,346.0379943847656,93.67211151123047,4.687649726867676,93.71094512939453,360.5518798828125,487.9145202636719,1351.5008544921875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-101/BraTS-GLI-02216-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1330057,381.5367431640625,104.56978607177734,10.90910816192627,113.85966491699219,390.8115539550781,685.0961303710938,1693.560791015625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-101/BraTS-GLI-02216-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1330057,498.0973815917969,206.4834442138672,0.0034964040387421846,236.89096069335938,443.56414794921875,1290.0029296875,1635.3392333984375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-101/BraTS-GLI-02216-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1330057,211.45228576660156,54.22490692138672,0.009770943783223629,41.399559020996094,212.35415649414062,368.292236328125,767.9959106445312
BraTS-GLI-02216-102,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-102,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7192702,7,25111,682,2530,682,3219,28330,True,1.0,682.0,3219.0,28330.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-102/BraTS-GLI-02216-102-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1324810,416.09588623046875,108.73555755615234,7.145876884460449,122.21684265136719,430.5501403808594,583.8013916015625,1663.8099365234375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-102/BraTS-GLI-02216-102-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1324810,449.28936767578125,121.59337615966797,1.462889313697815,141.7911376953125,457.4764099121094,819.5631103515625,2196.010009765625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-102/BraTS-GLI-02216-102-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1324810,531.7820434570312,232.02145385742188,0.05058979243040085,214.62879943847656,466.92138671875,1448.361083984375,1825.5965576171875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-102/BraTS-GLI-02216-102-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1324810,242.78176879882812,62.925167083740234,0.8854125738143921,45.90625,244.6661376953125,421.1790466308594,1042.615478515625
BraTS-GLI-02216-103,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-103,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7190867,0,26480,38,3647,38,3685,30165,True,1.0,38.0,3685.0,30165.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-103/BraTS-GLI-02216-103-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1325173,196.39764404296875,56.44879913330078,0.5175201296806335,50.021942138671875,205.6288299560547,278.7236328125,520.735107421875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-103/BraTS-GLI-02216-103-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1325173,222.25143432617188,66.22689819335938,0.31759029626846313,52.76692581176758,226.3278045654297,450.9486389160156,999.0227661132812,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-103/BraTS-GLI-02216-103-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1325167,368.75079345703125,185.2037811279297,0.001561416545882821,173.9305877685547,308.9237365722656,1084.50927734375,1413.2960205078125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-103/BraTS-GLI-02216-103-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1325173,173.3381805419922,40.289127349853516,8.359980583190918,56.66252136230469,173.98280334472656,291.7679748535156,475.3794250488281
BraTS-GLI-02216-104,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-104,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],6981940,26956,117495,91122,3519,91122,121597,239092,True,1.0,91122.0,121597.0,239092.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-104/BraTS-GLI-02216-104-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1352148,386.2911071777344,97.09546661376953,7.866031169891357,113.91512298583984,391.9215393066406,570.7716674804688,1335.6016845703125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-104/BraTS-GLI-02216-104-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1352148,453.5251770019531,128.72061157226562,11.228686332702637,127.85585021972656,446.4263000488281,923.4782104492188,1936.4063720703125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-104/BraTS-GLI-02216-104-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1352148,475.40423583984375,214.3736114501953,0.30262264609336853,187.62551879882812,412.17596435546875,1289.4229736328125,1695.072998046875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02216-104/BraTS-GLI-02216-104-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1352148,262.46295166015625,109.49800109863281,0.7556746006011963,58.97860336303711,237.7253875732422,734.2859497070312,1494.724853515625
BraTS-GLI-02217-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3]",[],7194469,0,26561,2,0,2,2,26563,True,1.0,2.0,2.0,26563.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-100/BraTS-GLI-02217-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1398708,242.9141387939453,64.38168334960938,0.06736373901367188,68.60563659667969,244.92784118652344,354.0686340332031,645.9139404296875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-100/BraTS-GLI-02217-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1398708,277.2419128417969,74.52496337890625,0.8980906009674072,78.7691650390625,274.94927978515625,546.9622192382812,1135.5284423828125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-100/BraTS-GLI-02217-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1398692,357.5523986816406,107.19713592529297,0.050785113126039505,196.55030822753906,343.8822021484375,743.7305297851562,1099.48876953125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-100/BraTS-GLI-02217-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1398699,215.4438018798828,45.84610366821289,2.6090424060821533,78.51556396484375,217.34620666503906,357.17340087890625,582.71484375
BraTS-GLI-02217-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2]",[],7202370,0,18662,0,0,0,0,18662,False,1.0,0.0,0.0,18662.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-101/BraTS-GLI-02217-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1417364,1467.4384765625,421.52911376953125,23.98940658569336,372.85919189453125,1494.99072265625,2160.500732421875,3129.450927734375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-101/BraTS-GLI-02217-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1417364,1687.0333251953125,515.02685546875,54.030174255371094,517.064697265625,1658.411376953125,3926.467529296875,7526.765625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-101/BraTS-GLI-02217-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1417364,566.8931274414062,198.0965118408203,9.93777847290039,261.92938232421875,526.3082275390625,1380.331787109375,2002.8521728515625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-101/BraTS-GLI-02217-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1417364,752.2428588867188,159.4214324951172,59.9721565246582,240.15618896484375,767.0907592773438,1078.222900390625,1640.0208740234375
BraTS-GLI-02217-102,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-102,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3]",[],7191354,0,29677,1,0,1,1,29678,True,1.0,1.0,1.0,29678.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-102/BraTS-GLI-02217-102-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1392376,376.5160217285156,90.3426513671875,4.507496356964111,111.44509887695312,383.4261169433594,521.8516845703125,1806.5975341796875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-102/BraTS-GLI-02217-102-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1392376,419.40478515625,107.11946868896484,10.619841575622559,132.23184204101562,419.6051940917969,797.7120361328125,2061.7763671875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-102/BraTS-GLI-02217-102-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1392376,493.29571533203125,179.70639038085938,0.003509792033582926,231.68206787109375,459.10821533203125,1200.03662109375,1941.3104248046875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-102/BraTS-GLI-02217-102-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1392376,231.88412475585938,57.28471374511719,0.3777324855327606,61.6557731628418,231.71356201171875,415.7389221191406,821.4718017578125
BraTS-GLI-02217-103,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-103,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3]",[],7185902,0,35128,2,0,2,2,35130,True,1.0,2.0,2.0,35130.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-103/BraTS-GLI-02217-103-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1382853,394.7842102050781,91.14579010009766,10.040786743164062,115.75875854492188,403.2402038574219,542.5823974609375,1616.82763671875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-103/BraTS-GLI-02217-103-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1382853,440.0661315917969,106.86637115478516,3.202282667160034,135.5322723388672,441.2796630859375,797.2264404296875,2018.8558349609375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-103/BraTS-GLI-02217-103-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1382853,472.47711181640625,172.85626220703125,0.06811670958995819,195.986083984375,441.20941162109375,1161.9241943359375,2096.549072265625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-103/BraTS-GLI-02217-103-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1382853,238.22503662109375,59.039005279541016,0.13418476283550262,66.74990844726562,237.2511444091797,456.41314697265625,809.9950561523438
BraTS-GLI-02217-104,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-104,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3]",[],7183054,0,37826,152,0,152,152,37978,True,1.0,152.0,152.0,37978.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-104/BraTS-GLI-02217-104-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1389047,426.6410217285156,99.88648986816406,5.425775527954102,126.87928771972656,433.13592529296875,590.1488037109375,1802.90625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-104/BraTS-GLI-02217-104-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1389047,473.7796630859375,119.74003601074219,11.440970420837402,143.29461669921875,473.30743408203125,889.6717529296875,2371.844482421875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-104/BraTS-GLI-02217-104-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1389047,506.2186279296875,183.18797302246094,0.09069021046161652,218.96092224121094,474.0708923339844,1221.1033935546875,2130.6474609375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02217-104/BraTS-GLI-02217-104-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1388978,137.74925231933594,39.40690231323242,6.0194433899596334e-05,14.156909942626953,140.41043090820312,213.7239227294922,264.6899719238281
BraTS-GLI-02218-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2]",[],7198722,0,22310,0,0,0,0,22310,False,1.0,0.0,0.0,22310.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-100/BraTS-GLI-02218-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1494760,341.6014709472656,80.13121795654297,9.961928367614746,119.69667053222656,351.1011047363281,471.1276550292969,1433.7548828125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-100/BraTS-GLI-02218-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1494760,371.2557373046875,87.88899230957031,14.265907287597656,128.09906005859375,376.9678955078125,618.8479614257812,1766.77978515625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-100/BraTS-GLI-02218-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1494760,467.859619140625,183.28640747070312,0.04592128470540047,250.8876953125,422.90423583984375,1171.603515625,1729.6763916015625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-100/BraTS-GLI-02218-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1494760,202.29383850097656,50.855831146240234,0.047472331672906876,54.252079010009766,199.95626831054688,368.26263427734375,915.2330322265625
BraTS-GLI-02218-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7188276,0,10090,0,22666,0,22666,32756,False,1.0,0.0,22666.0,32756.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-101/BraTS-GLI-02218-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1478099,417.1133117675781,107.51091766357422,14.715449333190918,155.75613403320312,428.6136474609375,594.0237426757812,1660.7701416015625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-101/BraTS-GLI-02218-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1478099,453.2677001953125,113.0487060546875,22.934736251831055,166.34002685546875,458.2474365234375,766.5355834960938,2230.9296875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-101/BraTS-GLI-02218-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1478070,533.7300415039062,255.05682373046875,0.05332101881504059,253.3893280029297,456.6367492675781,1562.642822265625,2442.832275390625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-101/BraTS-GLI-02218-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1478099,249.59754943847656,64.63558197021484,0.011435159482061863,45.63999938964844,255.3644561767578,390.8323974609375,877.1875610351562
BraTS-GLI-02218-102,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-102,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7179033,0,14265,0,27734,0,27734,41999,False,1.0,0.0,27734.0,41999.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-102/BraTS-GLI-02218-102-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1439804,1049.0255126953125,373.7750549316406,155.2303466796875,270.5426940917969,1066.916748046875,1787.58544921875,2249.074951171875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-102/BraTS-GLI-02218-102-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1439804,1212.11767578125,432.9499206542969,90.6706314086914,302.8337707519531,1213.089111328125,2397.5068359375,7288.1435546875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-102/BraTS-GLI-02218-102-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1439804,658.9165649414062,298.4715576171875,3.059183120727539,333.81658935546875,570.947509765625,1782.51953125,2127.28076171875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-102/BraTS-GLI-02218-102-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1439804,440.8213195800781,81.22413635253906,6.156465530395508,181.61126708984375,445.8514709472656,618.0964965820312,847.7623901367188
BraTS-GLI-02218-103,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-103,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7179398,0,10665,0,30969,0,30969,41634,False,1.0,0.0,30969.0,41634.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-103/BraTS-GLI-02218-103-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1497278,1775.9073486328125,595.8521728515625,64.96858215332031,439.2191162109375,1851.7584228515625,2728.33544921875,4074.634521484375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-103/BraTS-GLI-02218-103-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1497278,2249.71923828125,688.0930786132812,85.24051666259766,634.2993774414062,2274.17578125,4541.46240234375,8969.08203125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-103/BraTS-GLI-02218-103-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1497274,856.5382690429688,429.132080078125,22.063400268554688,408.2152099609375,707.0990600585938,2414.83154296875,2783.97607421875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-103/BraTS-GLI-02218-103-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1497267,1027.252685546875,222.71778869628906,107.83905029296875,339.22930908203125,1049.385498046875,1442.3616943359375,2130.015869140625
BraTS-GLI-02218-104,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-104,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7181897,0,8619,0,30516,0,30516,39135,False,1.0,0.0,30516.0,39135.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-104/BraTS-GLI-02218-104-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1443568,798.759521484375,328.1311950683594,8.726127624511719,122.10690307617188,811.2757568359375,1438.3446044921875,2030.3365478515625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-104/BraTS-GLI-02218-104-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1443568,942.014404296875,336.5361022949219,26.883747100830078,191.70474243164062,938.41162109375,1773.0811767578125,4561.59521484375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-104/BraTS-GLI-02218-104-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1443568,996.4854125976562,544.1022338867188,9.181849479675293,454.8172912597656,824.18310546875,3030.21337890625,3546.764892578125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02218-104/BraTS-GLI-02218-104-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1443568,451.4404602050781,119.66259002685547,0.43142619729042053,41.253089904785156,476.1330871582031,646.8074951171875,1102.679443359375
BraTS-GLI-02219-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02219-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7206812,0,7496,44,6680,44,6724,14220,True,1.0,44.0,6724.0,14220.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02219-100/BraTS-GLI-02219-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1674151,1736.6005859375,569.7897338867188,98.9411849975586,451.64581298828125,1804.0228271484375,2688.993408203125,4517.63916015625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02219-100/BraTS-GLI-02219-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1674151,2043.0821533203125,701.635498046875,106.38442993164062,521.1522827148438,2039.6038818359375,4792.7099609375,8976.7861328125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02219-100/BraTS-GLI-02219-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1674151,868.8863525390625,412.113037109375,50.54381561279297,355.07562255859375,723.4487915039062,2279.458984375,2842.31201171875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02219-100/BraTS-GLI-02219-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1674151,932.302490234375,220.6981658935547,79.92300415039062,258.15264892578125,961.5619506835938,1381.599853515625,2176.116943359375
